pm2.5,year,month,day,hour,dew_point,temperature,pressure,wind_direction,wind_speed,snow_hours,rain_hours
81,2011,11,21,9,-3,1,1032,NW,3.13,0,0
73,2011,11,21,10,-4,3,1032,NW,6.26,0,0
89,2011,11,21,11,-6,5,1030,cv,0.89,0,0
99,2011,11,21,12,-6,8,1029,cv,1.78,0,0
99,2011,11,21,13,-6,7,1028,cv,2.67,0,0
115,2011,11,21,14,-4,7,1027,SE,1.79,0,0
132,2011,11,21,15,-4,8,1026,SE,4.92,0,0
135,2011,11,21,16,-4,7,1026,SE,6.71,0,0
165,2011,11,21,17,-2,5,1026,SE,8.5,0,0
163,2011,11,21,18,-2,3,1027,cv,0.89,0,0
172,2011,11,21,19,-2,1,1027,cv,1.78,0,0
190,2011,11,21,20,-1,2,1027,SE,1.79,0,0
196,2011,11,21,21,-1,3,1027,cv,0.89,0,0
210,2011,11,21,22,-1,2,1026,cv,1.78,0,0
239,2011,11,21,23,-2,3,1026,SE,1.79,0,0
380,2011,11,22,0,-2,3,1025,cv,0.89,0,0
358,2011,11,22,1,-2,2,1024,cv,1.78,0,0
364,2011,11,22,2,-2,2,1024,cv,2.23,0,0
363,2011,11,22,3,-1,2,1023,SE,1.79,0,0
322,2011,11,22,4,-2,1,1022,NE,0.89,0,0
315,2011,11,22,5,-2,0,1022,NW,0.89,0,0
271,2011,11,22,6,-1,0,1021,NW,2.68,0,0
227,2011,11,22,7,-1,2,1021,cv,0.89,0,0
197,2011,11,22,8,0,2,1021,SE,1.79,0,0
194,2011,11,22,9,0,4,1021,cv,0.89,0,0
198,2011,11,22,10,0,5,1021,SE,3.13,0,0
223,2011,11,22,11,1,7,1020,SE,4.92,0,0
241,2011,11,22,12,1,9,1019,cv,0.89,0,0
208,2011,11,22,13,-7,12,1018,NW,7.15,0,0
55,2011,11,22,14,-8,11,1018,NW,19.22,0,0
12,2011,11,22,15,-10,10,1019,NW,28.16,0,0
17,2011,11,22,16,-10,8,1021,NW,40.23,0,0
7,2011,11,22,17,-11,6,1022,NW,52.3,0,0
7,2011,11,22,18,-12,4,1025,NW,64.37,0,0
9,2011,11,22,19,-14,3,1026,NW,80.46,0,0
10,2011,11,22,20,-14,2,1026,NW,98.34,0,0
7,2011,11,22,21,-15,2,1028,NW,113.54,0,0
9,2011,11,22,22,-15,1,1028,NW,123.37,0,0
19,2011,11,22,23,-15,1,1029,NW,135.44,0,0
6,2011,11,23,0,-15,0,1029,NW,146.62,0,0
7,2011,11,23,1,-14,0,1030,NW,157.8,0,0
9,2011,11,23,2,-16,0,1030,NW,169.87,0,0
10,2011,11,23,3,-15,-1,1031,NW,179.7,0,0
10,2011,11,23,4,-15,-1,1031,NW,186.85,0,0
10,2011,11,23,5,-15,-1,1032,NW,195.79,0,0
8,2011,11,23,6,-14,-2,1033,NW,203.84,0,0
9,2011,11,23,7,-15,-2,1034,NW,210.99,0,0
12,2011,11,23,8,-14,0,1035,NW,215.01,0,0
13,2011,11,23,9,-16,1,1036,NW,222.16,0,0
14,2011,11,23,10,-17,1,1036,NW,229.31,0,0
14,2011,11,23,11,-16,3,1035,NW,235.12,0,0
14,2011,11,23,12,-17,4,1033,NW,240.93,0,0
11,2011,11,23,13,-18,4,1032,NW,248.08,0,0
10,2011,11,23,14,-17,4,1032,NW,255.23,0,0
15,2011,11,23,15,-18,5,1032,NW,261.04,0,0
13,2011,11,23,16,-17,4,1031,NW,266.85,0,0
13,2011,11,23,17,-16,2,1031,NW,268.64,0,0
18,2011,11,23,18,-11,0,1031,SE,0.89,0,0
28,2011,11,23,19,-11,-1,1031,cv,0.89,0,0
40,2011,11,23,20,-11,-1,1032,SE,1.79,0,0
48,2011,11,23,21,-13,1,1031,SE,4.92,0,0
63,2011,11,23,22,-13,1,1031,SE,8.05,0,0
72,2011,11,23,23,-10,-1,1030,cv,0.89,0,0
91,2011,11,24,0,-10,-1,1029,SE,1.79,0,0
98,2011,11,24,1,-9,-5,1030,cv,0.89,0,0
99,2011,11,24,2,-10,-6,1030,NE,1.79,0,0
100,2011,11,24,3,-10,-6,1029,NE,2.68,0,0
118,2011,11,24,4,-10,-6,1029,NW,0.89,0,0
135,2011,11,24,5,-9,-6,1028,NE,0.89,0,0
134,2011,11,24,6,-10,-7,1028,NW,0.89,0,0
121,2011,11,24,7,-9,-6,1028,NE,0.89,0,0
96,2011,11,24,8,-8,-5,1028,NE,1.78,0,0
90,2011,11,24,9,-7,-2,1029,cv,0.89,0,0
96,2011,11,24,10,-8,-1,1028,cv,1.78,0,0
114,2011,11,24,11,-8,0,1028,SE,0.89,0,0
135,2011,11,24,12,-8,1,1026,SE,2.68,0,0
151,2011,11,24,13,-8,1,1026,cv,0.89,0,0
180,2011,11,24,14,-8,1,1026,NE,1.79,0,0
211,2011,11,24,15,-7,2,1025,NE,3.58,0,0
251,2011,11,24,16,-7,1,1025,SE,0.89,0,0
278,2011,11,24,17,-6,-1,1026,NE,0.89,0,0
266,2011,11,24,18,-5,-1,1027,NE,1.78,0,0
273,2011,11,24,19,-5,-1,1027,cv,0.45,0,0
282,2011,11,24,20,-6,-1,1028,cv,1.34,0,0
290,2011,11,24,21,-5,-3,1029,NW,0.89,0,0
323,2011,11,24,22,-6,-3,1029,NW,2.68,0,0
333,2011,11,24,23,-7,-4,1029,NW,4.47,0,0
305,2011,11,25,0,-8,-5,1030,NW,7.6,0,0
280,2011,11,25,1,-7,-4,1030,NW,8.49,0,0
260,2011,11,25,2,-8,-4,1030,NW,11.62,0,0
207,2011,11,25,3,-9,-5,1030,NW,13.41,0,0
232,2011,11,25,4,-9,-5,1030,NW,16.54,0,0
155,2011,11,25,5,-8,-6,1030,NW,18.33,0,0
128,2011,11,25,6,-8,-5,1030,NW,19.22,0,0
105,2011,11,25,7,-7,-5,1030,NW,20.11,0,0
120,2011,11,25,8,-6,-3,1031,NW,21.9,0,0
121,2011,11,25,9,-5,-1,1031,cv,0.89,0,0
126,2011,11,25,10,-5,1,1031,cv,1.78,0,0
145,2011,11,25,11,-6,2,1030,cv,2.67,0,0
163,2011,11,25,12,-6,3,1029,cv,3.56,0,0
206,2011,11,25,13,-5,4,1028,SE,1.79,0,0
227,2011,11,25,14,-5,4,1027,SE,3.58,0,0
196,2011,11,25,15,-4,4,1026,cv,0.89,0,0
193,2011,11,25,16,-5,3,1026,cv,1.78,0,0
229,2011,11,25,17,-4,2,1025,SE,0.89,0,0
259,2011,11,25,18,-5,1,1026,cv,0.89,0,0
256,2011,11,25,19,-4,1,1025,cv,1.78,0,0
258,2011,11,25,20,-4,-1,1026,cv,2.67,0,0
274,2011,11,25,21,-3,-1,1026,NE,0.89,0,0
332,2011,11,25,22,-3,-1,1025,SE,0.89,0,0
343,2011,11,25,23,-4,-2,1025,NE,0.89,0,0
337,2011,11,26,0,-4,-3,1024,NE,1.78,0,0
311,2011,11,26,1,-4,-3,1024,NW,1.79,0,0
292,2011,11,26,2,-4,-3,1023,NW,2.68,0,0
227,2011,11,26,3,-4,-1,1023,NW,5.81,0,0
222,2011,11,26,4,-5,-3,1023,NW,7.6,0,0
229,2011,11,26,5,-4,-1,1022,NW,10.73,0,0
222,2011,11,26,6,-4,-2,1022,NW,12.52,0,0
233,2011,11,26,7,-5,-2,1022,NW,15.65,0,0
234,2011,11,26,8,-3,-1,1022,NW,17.44,0,0
223,2011,11,26,9,-2,2,1022,NW,20.57,0,0
203,2011,11,26,10,-3,3,1023,NW,24.59,0,0
223,2011,11,26,11,-4,5,1022,NW,27.72,0,0
209,2011,11,26,12,-4,6,1021,NW,29.51,0,0
193,2011,11,26,13,-4,6,1020,NW,31.3,0,0
200,2011,11,26,14,-5,7,1019,NW,33.09,0,0
200,2011,11,26,15,-5,7,1019,NW,34.88,0,0
210,2011,11,26,16,-5,6,1019,cv,0.89,0,0
222,2011,11,26,17,-4,5,1020,NW,1.79,0,0
250,2011,11,26,18,-4,3,1020,cv,0.89,0,0
271,2011,11,26,19,-5,0,1020,cv,1.78,0,0
300,2011,11,26,20,-4,-1,1020,NW,1.79,0,0
292,2011,11,26,21,-4,4,1020,NW,4.92,0,0
305,2011,11,26,22,-3,2,1021,cv,0.89,0,0
322,2011,11,26,23,-4,0,1021,NW,1.79,0,0
330,2011,11,27,0,-4,0,1021,NW,3.58,0,0
326,2011,11,27,1,-4,-1,1021,NW,5.37,0,0
306,2011,11,27,2,-4,-2,1021,cv,0.89,0,0
295,2011,11,27,3,-3,-1,1021,NW,1.79,0,0
302,2011,11,27,4,-4,-2,1021,NW,3.58,0,0
237,2011,11,27,5,-4,-1,1021,NW,6.71,0,0
176,2011,11,27,6,-5,-2,1021,NW,9.84,0,0
143,2011,11,27,7,-5,-3,1021,NW,12.97,0,0
135,2011,11,27,8,-3,0,1022,NW,16.99,0,0
133,2011,11,27,9,-3,5,1022,NW,21.01,0,0
115,2011,11,27,10,-3,6,1022,NW,25.03,0,0
115,2011,11,27,11,-4,8,1022,cv,0.89,0,0
106,2011,11,27,12,-4,10,1021,cv,1.78,0,0
86,2011,11,27,13,-5,10,1020,SE,4.92,0,0
102,2011,11,27,14,-4,10,1019,SE,8.05,0,0
140,2011,11,27,15,-2,9,1019,SE,9.84,0,0
178,2011,11,27,16,-2,7,1019,SE,11.63,0,0
216,2011,11,27,17,-1,5,1019,cv,0.45,0,0
243,2011,11,27,18,-2,3,1020,NE,0.89,0,0
277,2011,11,27,19,-1,2,1020,SE,0.89,0,0
313,2011,11,27,20,-3,1,1021,NE,0.89,0,0
350,2011,11,27,21,-2,0,1021,cv,0.45,0,0
404,2011,11,27,22,-2,0,1022,cv,1.34,0,0
391,2011,11,27,23,-2,1,1022,NW,1.79,0,0
362,2011,11,28,0,-2,1,1022,NW,2.68,0,0
289,2011,11,28,1,-2,1,1022,NW,4.47,0,0
257,2011,11,28,2,-2,0,1022,NW,6.26,0,0
222,2011,11,28,3,-2,1,1022,NW,8.05,0,0
177,2011,11,28,4,-2,1,1022,NW,9.84,0,0
174,2011,11,28,5,-2,2,1022,NW,11.63,0,0
148,2011,11,28,6,-2,1,1023,NW,15.65,0,0
140,2011,11,28,7,-3,0,1024,NW,18.78,0,0
124,2011,11,28,8,-2,5,1026,NW,23.7,0,0
127,2011,11,28,9,-2,8,1026,NW,27.72,0,0
143,2011,11,28,10,-4,10,1026,NE,4.02,0,0
138,2011,11,28,11,-5,10,1026,NE,9.83,0,0
96,2011,11,28,12,-7,12,1026,NE,13.85,0,0
34,2011,11,28,13,-4,11,1025,SE,3.13,0,0
131,2011,11,28,14,1,9,1025,SE,8.94,0,0
180,2011,11,28,15,1,8,1026,SE,14.75,0,0
143,2011,11,28,16,0,7,1027,SE,19.67,0,0
100,2011,11,28,17,-1,5,1027,SE,23.69,0,0
93,2011,11,28,18,0,5,1028,SE,25.48,0,0
64,2011,11,28,19,-2,4,1029,SE,27.27,0,0
48,2011,11,28,20,-3,4,1030,SE,30.4,0,0
50,2011,11,28,21,-3,4,1031,cv,0.89,0,0
48,2011,11,28,22,-3,4,1031,cv,1.78,0,0
39,2011,11,28,23,-5,4,1032,SE,1.79,0,0
40,2011,11,29,0,-5,3,1032,SE,4.92,0,0
48,2011,11,29,1,-6,2,1032,SE,6.71,0,0
47,2011,11,29,2,-7,1,1032,cv,0.89,0,0
50,2011,11,29,3,-6,1,1033,cv,1.78,0,0
49,2011,11,29,4,-6,1,1032,SE,0.89,0,0
50,2011,11,29,5,-6,1,1032,SE,2.68,0,0
52,2011,11,29,6,-6,1,1032,SE,3.57,0,0
45,2011,11,29,7,-5,1,1033,SE,5.36,0,0
40,2011,11,29,8,-10,3,1034,cv,0.89,0,0
31,2011,11,29,9,-8,3,1034,SE,1.79,0,0
34,2011,11,29,10,-9,3,1034,SE,3.58,0,0
42,2011,11,29,11,-12,3,1034,SE,6.71,0,0
45,2011,11,29,12,-12,3,1033,SE,8.5,0,0
39,2011,11,29,13,-13,3,1032,SE,10.29,0,0
51,2011,11,29,14,-12,3,1032,SE,12.08,0,0
48,2011,11,29,15,-12,3,1032,SE,13.87,0,0
63,2011,11,29,16,-12,3,1033,SE,17,0,0
73,2011,11,29,17,-10,2,1033,cv,0.45,0,0
78,2011,11,29,18,-8,2,1034,cv,1.34,0,0
97,2011,11,29,19,-8,2,1034,cv,2.23,0,0
90,2011,11,29,20,-6,1,1035,cv,3.12,0,0
115,2011,11,29,21,-7,1,1035,SE,0.89,0,0
145,2011,11,29,22,-7,0,1036,SE,1.78,0,0
155,2011,11,29,23,-7,0,1036,cv,0.45,0,0
127,2011,11,30,0,-6,-2,1036,cv,1.34,0,0
112,2011,11,30,1,-5,-2,1037,cv,2.23,0,0
119,2011,11,30,2,-6,-3,1037,NW,1.79,0,0
174,2011,11,30,3,-5,-3,1037,cv,0.89,0,0
238,2011,11,30,4,-7,-3,1037,NW,0.89,0,0
229,2011,11,30,5,-7,-5,1037,NW,2.68,0,0
208,2011,11,30,6,-9,-6,1038,NW,5.81,0,0
163,2011,11,30,7,-9,-5,1038,NW,7.6,0,0
146,2011,11,30,8,-11,0,1039,NE,4.02,0,0
43,2011,11,30,9,-14,2,1040,NE,9.83,0,0
21,2011,11,30,10,-14,4,1040,NE,13.85,0,0
NA,2011,11,30,11,-14,4,1039,NW,3.13,0,0
20,2011,11,30,12,-15,6,1038,NW,7.15,0,0
32,2011,11,30,13,-15,6,1037,NW,10.28,0,0
33,2011,11,30,14,-16,6,1036,NW,12.07,0,0
25,2011,11,30,15,-15,6,1036,NW,13.86,0,0
31,2011,11,30,16,-15,5,1036,NW,15.65,0,0
40,2011,11,30,17,-14,2,1037,SE,0.89,0,0
40,2011,11,30,18,-12,1,1037,SE,1.78,0,0
70,2011,11,30,19,-15,3,1037,SE,4.91,0,0
97,2011,11,30,20,-13,3,1037,SE,8.04,0,0
100,2011,11,30,21,-9,3,1037,cv,1.79,0,0
111,2011,11,30,22,-10,-2,1037,SE,1.79,0,0
99,2011,11,30,23,-9,-3,1037,cv,0.89,0,0
125,2011,12,1,0,-9,-2,1037,cv,1.34,0,0
149,2011,12,1,1,-10,-5,1037,cv,1.79,0,0
174,2011,12,1,2,-8,-6,1036,NE,0.89,0,0
224,2011,12,1,3,-9,-5,1036,cv,0.45,0,0
215,2011,12,1,4,-9,-7,1036,NW,1.79,0,0
186,2011,12,1,5,-9,-6,1035,NW,3.58,0,0
107,2011,12,1,6,-9,-7,1035,NW,4.47,0,0
73,2011,12,1,7,-8,-6,1035,NW,5.36,0,0
87,2011,12,1,8,-7,-4,1034,NW,8.49,0,0
82,2011,12,1,9,-6,-2,1034,cv,0.89,0,0
53,2011,12,1,10,-7,0,1033,cv,1.78,0,0
69,2011,12,1,11,-8,2,1032,cv,2.67,0,0
75,2011,12,1,12,-9,2,1031,cv,3.56,0,0
92,2011,12,1,13,-10,4,1029,cv,4.45,0,0
116,2011,12,1,14,-11,4,1029,cv,5.34,0,0
160,2011,12,1,15,-8,3,1028,SE,1.79,0,0
271,2011,12,1,16,-8,1,1028,SE,3.58,0,0
301,2011,12,1,17,-7,0,1028,cv,0.89,0,0
238,2011,12,1,18,-5,-1,1027,cv,1.78,0,0
183,2011,12,1,19,-6,-1,1027,cv,2.67,0,0
209,2011,12,1,20,-4,-1,1027,SE,1.79,0,0
187,2011,12,1,21,-4,-2,1027,cv,0.89,0,0
198,2011,12,1,22,-3,-2,1027,SE,1.79,0,0
219,2011,12,1,23,-4,-3,1026,SE,2.68,0,0
243,2011,12,2,0,-4,-2,1026,SE,4.47,0,0
287,2011,12,2,1,-4,-2,1025,cv,0.89,0,0
303,2011,12,2,2,-4,-2,1025,cv,1.78,0,0
282,2011,12,2,3,-3,-2,1024,SE,0.89,0,0
284,2011,12,2,4,-3,-2,1024,SE,1.78,0,0
290,2011,12,2,5,-3,-2,1023,SE,3.57,0,0
296,2011,12,2,6,-3,-2,1023,NE,0.89,0,0
306,2011,12,2,7,-3,-2,1024,NE,1.78,1,0
309,2011,12,2,8,-2,-2,1024,NE,2.67,2,0
301,2011,12,2,9,-2,-1,1024,cv,0.89,3,0
265,2011,12,2,10,-2,-1,1024,cv,1.34,4,0
293,2011,12,2,11,-2,-1,1023,NE,0.89,5,0
289,2011,12,2,12,-1,-1,1023,cv,0.89,6,0
254,2011,12,2,13,-1,0,1022,SE,1.79,7,0
279,2011,12,2,14,-1,0,1022,SE,3.58,0,0
278,2011,12,2,15,-1,0,1022,SE,5.37,0,0
281,2011,12,2,16,-1,0,1022,SE,6.26,0,0
295,2011,12,2,17,-2,-1,1022,SE,7.15,0,0
307,2011,12,2,18,-2,-1,1023,SE,8.04,0,0
365,2011,12,2,19,-1,-1,1023,NE,0.89,0,0
431,2011,12,2,20,-1,0,1023,cv,0.89,0,0
494,2011,12,2,21,-1,0,1023,SE,0.89,0,0
490,2011,12,2,22,-1,0,1024,cv,0.89,0,0
473,2011,12,2,23,-1,0,1024,cv,1.78,0,0
473,2011,12,3,0,-1,-1,1024,SE,0.89,0,0
477,2011,12,3,1,-3,-3,1024,NW,1.79,0,0
301,2011,12,3,2,-4,-4,1024,NW,4.92,0,0
288,2011,12,3,3,-6,-6,1024,NW,8.05,0,0
96,2011,12,3,4,-5,-5,1024,NW,12.07,0,0
17,2011,12,3,5,-6,-4,1024,NW,13.86,0,0
26,2011,12,3,6,-8,-6,1025,NE,3.13,0,0
37,2011,12,3,7,-8,-4,1026,NE,8.05,0,0
36,2011,12,3,8,-7,-2,1027,NE,11.18,0,0
34,2011,12,3,9,-8,-1,1027,NE,15.2,0,0
34,2011,12,3,10,-7,0,1027,NW,4.92,0,0
27,2011,12,3,11,-7,2,1027,NW,8.94,0,0
29,2011,12,3,12,-9,2,1027,NE,4.02,0,0
29,2011,12,3,13,-10,5,1025,cv,1.79,0,0
32,2011,12,3,14,-11,6,1025,NW,1.79,0,0
35,2011,12,3,15,-11,5,1025,NW,3.58,0,0
39,2011,12,3,16,-12,5,1026,cv,0.89,0,0
42,2011,12,3,17,-11,2,1026,SE,1.79,0,0
99,2011,12,3,18,-10,1,1026,SE,3.58,0,0
137,2011,12,3,19,-6,1,1027,SE,5.37,0,0
168,2011,12,3,20,-4,1,1027,SE,7.16,0,0
177,2011,12,3,21,-5,-2,1027,cv,0.89,0,0
184,2011,12,3,22,-5,-3,1027,cv,1.78,0,0
195,2011,12,3,23,-5,-3,1027,SE,0.89,0,0
193,2011,12,4,0,-6,-3,1027,SE,1.78,0,0
187,2011,12,4,1,-5,-3,1028,cv,0.89,0,0
178,2011,12,4,2,-4,-3,1028,cv,1.78,0,0
206,2011,12,4,3,-5,-3,1028,cv,2.67,0,0
260,2011,12,4,4,-6,-3,1027,SE,0.89,0,0
276,2011,12,4,5,-6,-4,1028,NE,0.89,0,0
250,2011,12,4,6,-7,-5,1028,cv,0.89,0,0
203,2011,12,4,7,-7,-6,1028,cv,1.34,0,0
222,2011,12,4,8,-6,-5,1029,NW,1.79,0,0
113,2011,12,4,9,-6,-2,1029,cv,0.89,0,0
54,2011,12,4,10,-5,-1,1030,cv,1.78,0,0
63,2011,12,4,11,-5,1,1029,cv,2.67,0,0
65,2011,12,4,12,-5,1,1028,cv,3.56,0,0
100,2011,12,4,13,-4,2,1027,cv,4.45,0,0
126,2011,12,4,14,-3,2,1027,SE,1.79,0,0
221,2011,12,4,15,-3,1,1028,SE,3.58,0,0
406,2011,12,4,16,-3,-1,1028,SE,5.37,0,0
472,2011,12,4,17,-3,-2,1029,SE,7.16,0,0
498,2011,12,4,18,-3,-3,1029,SE,8.95,0,0
522,2011,12,4,19,-3,-3,1030,SE,10.74,0,0
469,2011,12,4,20,-3,-3,1031,SE,13.87,0,0
412,2011,12,4,21,-3,-3,1031,SE,15.66,0,0
372,2011,12,4,22,-4,-3,1032,NE,1.79,0,0
355,2011,12,4,23,-4,-4,1032,SE,1.79,0,0
365,2011,12,5,0,-4,-4,1032,cv,0.89,0,0
392,2011,12,5,1,-4,-4,1031,NW,0.89,0,0
324,2011,12,5,2,-3,-3,1032,cv,0.89,0,0
386,2011,12,5,3,-3,-3,1032,NW,4.02,0,0
397,2011,12,5,4,-3,-3,1032,NW,5.81,0,0
416,2011,12,5,5,-3,-3,1032,NW,6.7,0,0
395,2011,12,5,6,-3,-3,1032,NW,7.59,0,0
370,2011,12,5,7,-3,-2,1032,NE,1.79,0,0
296,2011,12,5,8,-2,-2,1032,cv,0.45,0,0
275,2011,12,5,9,-2,-1,1033,cv,1.34,0,0
282,2011,12,5,10,-2,-1,1033,SE,1.79,1,0
270,2011,12,5,11,-2,-1,1032,SE,3.58,2,0
283,2011,12,5,12,-1,-1,1031,cv,0.89,3,0
269,2011,12,5,13,-1,-1,1031,cv,1.78,0,0
248,2011,12,5,14,-1,0,1031,cv,2.67,0,0
268,2011,12,5,15,-1,0,1031,cv,3.56,0,0
306,2011,12,5,16,-1,0,1031,cv,4.45,0,0
270,2011,12,5,17,-1,0,1031,SE,0.89,0,0
332,2011,12,5,18,-1,0,1032,cv,0.89,0,0
335,2011,12,5,19,-1,0,1032,NE,0.89,0,0
324,2011,12,5,20,-1,0,1032,NE,1.78,0,0
318,2011,12,5,21,-1,0,1032,cv,0.89,0,0
304,2011,12,5,22,-1,0,1032,SE,0.89,1,0
266,2011,12,5,23,0,0,1032,SE,1.78,2,0
226,2011,12,6,0,-1,0,1032,NW,1.79,3,0
252,2011,12,6,1,0,0,1031,NW,3.58,4,0
247,2011,12,6,2,0,0,1031,NW,5.37,5,0
247,2011,12,6,3,-1,0,1031,NW,6.26,6,0
237,2011,12,6,4,-1,0,1031,NW,8.05,0,0
229,2011,12,6,5,-1,0,1030,NW,9.84,0,0
225,2011,12,6,6,-1,0,1031,NW,11.63,0,0
231,2011,12,6,7,0,0,1032,NW,12.52,1,0
211,2011,12,6,8,0,0,1032,NW,14.31,2,0
181,2011,12,6,9,0,0,1032,NW,16.1,0,0
210,2011,12,6,10,0,1,1032,cv,0.89,0,0
211,2011,12,6,11,1,2,1032,cv,1.78,0,0
209,2011,12,6,12,1,2,1031,NW,3.13,0,0
215,2011,12,6,13,1,3,1030,cv,0.89,0,0
215,2011,12,6,14,1,3,1029,cv,1.78,0,0
201,2011,12,6,15,0,3,1030,cv,2.67,0,0
193,2011,12,6,16,0,2,1030,SE,0.89,0,0
189,2011,12,6,17,0,1,1030,SE,2.68,0,0
187,2011,12,6,18,-1,0,1031,SE,4.47,0,0
240,2011,12,6,19,-2,-2,1032,SE,6.26,0,0
232,2011,12,6,20,-2,-2,1032,SE,8.05,0,0
279,2011,12,6,21,-2,-2,1032,cv,0.89,0,0
456,2011,12,6,22,-2,-2,1032,NE,1.79,0,0
420,2011,12,6,23,-2,-2,1032,cv,0.89,0,0
340,2011,12,7,0,-1,-1,1032,cv,1.78,0,0
306,2011,12,7,1,-1,-1,1032,cv,2.67,0,0
286,2011,12,7,2,-1,-1,1032,SE,1.79,0,0
284,2011,12,7,3,-1,-1,1032,NE,0.89,1,0
287,2011,12,7,4,-1,0,1031,cv,0.45,2,0
281,2011,12,7,5,0,0,1031,NE,0.89,3,0
265,2011,12,7,6,0,0,1032,cv,0.45,4,0
232,2011,12,7,7,0,0,1032,NE,0.89,0,0
218,2011,12,7,8,0,0,1033,cv,0.89,0,0
202,2011,12,7,9,1,1,1034,NE,1.79,0,0
146,2011,12,7,10,0,3,1034,NW,4.92,0,0
27,2011,12,7,11,-8,4,1034,NW,12.97,0,0
28,2011,12,7,12,-8,5,1033,NW,21.02,0,0
17,2011,12,7,13,-10,5,1033,NW,30.85,0,0
18,2011,12,7,14,-11,4,1032,NW,40.68,0,0
17,2011,12,7,15,-11,3,1033,NW,51.86,0,0
18,2011,12,7,16,-12,3,1033,NW,59.91,0,0
15,2011,12,7,17,-13,2,1033,NW,67.96,0,0
16,2011,12,7,18,-13,1,1034,NW,75.11,0,0
13,2011,12,7,19,-15,1,1035,NW,84.94,0,0
12,2011,12,7,20,-14,0,1036,NW,93.88,0,0
11,2011,12,7,21,-15,-1,1036,NW,105.95,0,0
12,2011,12,7,22,-16,-2,1037,NW,115.78,0,0
11,2011,12,7,23,-16,-3,1038,NW,123.83,0,0
12,2011,12,8,0,-17,-4,1038,NW,133.66,0,0
11,2011,12,8,1,-17,-4,1038,NW,143.49,0,0
8,2011,12,8,2,-18,-4,1039,NW,152.43,0,0
9,2011,12,8,3,-18,-6,1039,NW,160.48,0,0
11,2011,12,8,4,-19,-6,1039,NW,168.53,0,0
8,2011,12,8,5,-19,-6,1039,NW,176.58,0,0
8,2011,12,8,6,-18,-6,1039,NW,183.73,0,0
16,2011,12,8,7,-17,-7,1040,NE,3.13,0,0
10,2011,12,8,8,-17,-6,1041,NE,7.15,0,0
16,2011,12,8,9,-16,-4,1041,NW,4.02,0,0
12,2011,12,8,10,-16,-3,1041,NW,9.83,0,0
11,2011,12,8,11,-15,-2,1040,NW,13.85,0,0
11,2011,12,8,12,-16,-1,1039,NW,23.68,0,0
17,2011,12,8,13,-16,-1,1039,NW,30.83,0,0
9,2011,12,8,14,-18,0,1038,NW,39.77,0,0
10,2011,12,8,15,-18,-1,1039,NW,50.95,0,0
12,2011,12,8,16,-18,-2,1039,NW,60.78,0,0
14,2011,12,8,17,-18,-3,1039,NW,69.72,0,0
15,2011,12,8,18,-18,-3,1040,NW,78.66,0,0
15,2011,12,8,19,-18,-3,1040,NW,87.6,0,0
9,2011,12,8,20,-18,-4,1041,NW,96.54,0,0
7,2011,12,8,21,-18,-4,1041,NW,104.59,0,0
7,2011,12,8,22,-18,-5,1042,NW,111.74,0,0
7,2011,12,8,23,-18,-5,1042,NW,119.79,0,0
7,2011,12,9,0,-18,-7,1042,NW,123.81,0,0
17,2011,12,9,1,-17,-8,1041,NW,127.83,0,0
17,2011,12,9,2,-17,-7,1041,NW,131.85,0,0
18,2011,12,9,3,-17,-8,1041,NW,134.98,0,0
13,2011,12,9,4,-17,-6,1040,NW,142.13,0,0
13,2011,12,9,5,-17,-7,1040,NW,147.05,0,0
14,2011,12,9,6,-17,-8,1040,NE,1.79,0,0
12,2011,12,9,7,-16,-8,1040,NE,5.81,0,0
22,2011,12,9,8,-15,-7,1040,NE,8.94,0,0
32,2011,12,9,9,-16,-5,1040,NW,4.92,0,0
26,2011,12,9,10,-16,-3,1039,NE,3.13,0,0
25,2011,12,9,11,-16,-1,1037,NW,8.94,0,0
19,2011,12,9,12,-18,0,1036,NW,17.88,0,0
19,2011,12,9,13,-18,0,1035,NW,25.03,0,0
18,2011,12,9,14,-18,0,1034,NW,33.08,0,0
16,2011,12,9,15,-18,0,1033,NW,41.13,0,0
17,2011,12,9,16,-18,0,1033,NW,48.28,0,0
18,2011,12,9,17,-15,0,1033,NW,55.43,0,0
18,2011,12,9,18,-16,-1,1034,NW,60.35,0,0
20,2011,12,9,19,-16,-1,1033,NW,67.5,0,0
29,2011,12,9,20,-16,-2,1034,NW,75.55,0,0
17,2011,12,9,21,-16,-2,1034,NW,82.7,0,0
19,2011,12,9,22,-16,-3,1033,NW,87.62,0,0
11,2011,12,9,23,-16,-3,1033,NW,93.43,0,0
18,2011,12,10,0,-16,-4,1033,NW,99.24,0,0
11,2011,12,10,1,-16,-4,1032,NW,106.39,0,0
16,2011,12,10,2,-16,-4,1032,NW,114.44,0,0
17,2011,12,10,3,-16,-4,1032,NW,121.59,0,0
14,2011,12,10,4,-16,-6,1031,NW,125.61,0,0
15,2011,12,10,5,-16,-4,1030,NW,129.63,0,0
13,2011,12,10,6,-17,-4,1030,NW,134.55,0,0
15,2011,12,10,7,-17,-4,1030,NW,136.34,0,0
15,2011,12,10,8,-15,-2,1031,NW,140.36,0,0
21,2011,12,10,9,-15,0,1031,NW,144.38,0,0
22,2011,12,10,10,-15,2,1031,NW,147.51,0,0
27,2011,12,10,11,-15,3,1030,NW,155.56,0,0
