pm2.5,dew_point,temperature,pressure,wind_direction,wind_speed,hours,rain_hours
24,20,21,1006,NW,6.71,0,14
21,20,21,1007,NW,9.84,0,15
22,20,21,1007,NW,12.97,0,16
27,21,21,1007,NW,16.1,0,17
NA,20,21,1008,NW,19.23,0,18
26,20,20,1008,NW,22.36,0,19
22,20,20,1008,NW,26.38,0,20
9,20,20,1008,NW,30.4,0,21
14,20,20,1008,NW,33.53,0,22
9,20,20,1007,NW,36.66,0,23
9,20,20,1007,NW,38.45,0,0
17,20,20,1007,NW,40.24,0,0
11,20,20,1007,cv,0.89,0,1
14,20,20,1007,NW,0.89,0,2
17,20,20,1008,NW,4.91,0,3
22,20,20,1008,NW,9.83,0,4
18,20,20,1008,NE,4.92,0,5
8,20,20,1008,NE,10.73,0,6
8,20,20,1008,NW,4.92,0,7
16,20,21,1008,NW,10.73,0,8
19,21,21,1008,NE,4.92,0,9
13,20,22,1007,NW,4.92,0,10
10,20,22,1007,NE,4.92,0,11
6,20,22,1006,NW,4.92,0,12
7,20,23,1006,NE,4.92,0,13
9,20,23,1006,NW,5.81,0,14
13,20,22,1006,NW,10.73,0,0
9,20,23,1007,NW,14.75,0,0
16,20,22,1007,NW,17.88,0,0
17,21,22,1007,NW,21.01,0,0
11,20,21,1007,NE,1.79,0,0
18,19,20,1007,NW,1.79,0,0
16,19,20,1007,NW,4.92,0,0
13,19,20,1007,NW,8.05,0,0
18,19,20,1007,NE,3.13,0,0
11,19,21,1007,NE,7.15,0,0
16,19,20,1007,NW,1.79,0,0
15,19,20,1007,NW,3.58,0,0
15,20,23,1008,NW,7.6,0,0
9,21,25,1008,NW,11.62,0,0
14,21,27,1008,NW,15.64,0,0
10,20,27,1009,NE,3.13,0,0
16,20,28,1008,NW,3.13,0,0
14,20,29,1008,cv,0.89,0,0
9,21,30,1007,NE,1.79,0,0
17,21,30,1007,SE,1.79,0,0
15,20,30,1007,SE,3.58,0,0
17,21,31,1007,SE,5.37,0,0
21,21,30,1006,SE,8.5,0,0
18,22,29,1006,SE,11.63,0,0
22,22,27,1007,SE,13.42,0,0
30,23,26,1008,cv,0.89,0,0
33,23,24,1009,SE,0.89,0,0
33,23,24,1009,SE,2.68,0,0
55,23,25,1009,SE,4.47,0,0
69,23,25,1009,SE,7.6,0,0
77,23,24,1009,SE,10.73,0,0
64,23,24,1009,SE,12.52,0,0
61,23,23,1009,cv,0.45,0,0
50,23,23,1009,cv,0.9,0,0
48,23,23,1009,NE,0.89,0,0
54,23,23,1009,NE,2.68,0,0
60,23,24,1009,cv,0.89,0,0
77,24,25,1009,NW,1.79,0,0
93,24,27,1008,NW,3.58,0,0
74,24,28,1008,NE,1.79,0,0
76,24,29,1008,NE,3.58,0,0
81,23,29,1008,SE,3.13,0,0
54,23,30,1007,SE,4.92,0,0
38,23,31,1006,SE,8.05,0,0
42,24,30,1006,SE,11.18,0,0
NA,24,30,1006,SE,12.97,0,0
50,23,29,1005,SE,16.1,0,0
51,24,29,1005,SE,17.89,0,0
51,23,28,1005,SE,21.91,0,0
49,23,27,1006,SE,25.93,0,0
33,23,26,1007,SE,27.72,0,0
31,23,25,1007,SE,31.74,0,0
31,22,24,1007,SE,33.53,0,0
28,22,24,1007,SE,35.32,0,0
23,22,25,1006,cv,0.89,0,0
30,22,24,1006,NW,3.13,0,0
28,23,24,1005,NW,6.26,0,0
29,22,24,1005,NW,9.39,0,0
39,22,23,1006,NE,1.79,0,0
36,22,23,1006,NW,1.79,0,0
36,23,26,1006,NW,4.92,0,0
30,22,28,1007,NW,8.94,0,0
19,21,29,1007,NE,3.13,0,0
16,22,30,1007,NE,8.05,0,0
18,21,31,1007,NE,12.07,0,0
18,20,31,1008,NE,15.2,0,0
17,22,32,1007,NE,16.99,0,0
6,22,32,1007,SE,3.13,0,0
22,22,31,1007,SE,6.26,0,0
15,23,31,1008,SE,9.39,0,0
24,23,31,1008,SE,12.52,0,0
20,22,30,1008,SE,16.54,0,0
24,22,29,1009,SE,19.67,0,0
31,22,28,1009,SE,21.46,0,0
25,22,28,1010,SE,24.59,0,0
44,23,27,1010,SE,27.72,0,0
29,24,26,1011,SE,29.51,0,0
32,24,26,1011,cv,0.89,0,0
43,24,25,1011,SE,0.89,0,0
54,24,24,1011,SE,2.68,0,0
46,23,24,1011,cv,0.45,0,0
47,23,24,1011,SE,1.79,0,0
44,24,24,1011,SE,2.68,0,0
52,24,24,1011,SE,3.57,0,0
53,24,25,1011,SE,4.46,0,0
49,25,26,1011,NE,1.79,0,0
51,24,28,1012,NW,1.79,0,0
56,23,29,1012,NW,3.58,0,0
53,22,31,1012,cv,1.79,0,0
28,23,30,1011,NE,1.79,0,0
22,23,31,1011,SE,3.13,0,0
29,22,32,1010,SE,4.92,0,0
39,21,31,1010,SE,8.05,0,0
29,22,31,1010,SE,11.18,0,0
23,22,31,1010,SE,14.31,0,0
24,22,30,1010,SE,17.44,0,0
53,22,28,1010,SE,20.57,0,0
69,23,27,1010,SE,22.36,0,0
69,23,28,1010,SE,25.49,0,0
84,23,27,1011,SE,28.62,0,0
79,23,27,1011,SE,30.41,0,0
73,23,26,1011,SE,31.3,0,0
67,24,25,1010,cv,0.89,0,0
74,24,26,1010,cv,1.78,0,0
82,24,25,1010,cv,2.67,0,0
83,24,25,1010,NW,0.89,0,0
95,24,24,1010,NW,2.68,0,0
95,24,24,1010,cv,0.89,0,0
82,25,26,1010,NW,1.79,0,0
85,25,28,1010,cv,0.89,0,0
81,25,30,1010,NE,1.79,0,0
78,25,31,1010,NW,1.79,0,0
73,23,32,1010,cv,0.89,0,0
61,23,32,1009,SE,1.79,0,0
63,24,31,1009,SE,5.81,0,0
55,24,31,1008,SE,8.94,0,0
50,23,31,1008,SE,12.07,0,0
46,23,32,1007,SE,15.2,0,0
46,24,31,1007,SE,18.33,0,0
47,23,30,1007,SE,21.46,0,0
44,23,29,1007,SE,23.25,0,0
37,23,28,1007,SE,25.04,0,0
44,24,28,1008,SE,26.83,0,0
38,24,27,1008,SE,28.62,0,0
45,24,27,1008,SE,30.41,0,0
57,23,27,1008,SE,32.2,0,0
52,24,26,1008,cv,0.89,0,0
59,24,25,1008,SE,0.89,0,0
67,24,24,1007,SE,1.78,0,0
67,24,24,1007,NE,0.89,0,0
75,23,24,1007,SE,0.89,0,0
73,24,24,1008,cv,0.89,0,0
79,25,26,1008,cv,1.78,0,0
74,25,28,1008,cv,2.67,0,0
67,24,29,1008,cv,4.46,0,0
56,25,30,1008,SE,1.79,0,0
66,24,31,1007,SE,3.58,0,0
63,24,30,1007,SE,6.71,0,0
67,24,31,1006,cv,3.13,0,0
63,24,31,1006,SE,4.02,0,0
58,24,31,1006,SE,8.04,0,0
57,25,31,1005,SE,12.06,0,0
55,25,31,1005,SE,15.19,0,0
61,25,30,1005,SE,19.21,0,0
68,25,29,1005,SE,21,0,0
73,24,28,1005,SE,22.79,0,0
85,24,28,1006,SE,24.58,0,0
79,25,28,1006,cv,0.89,0,0
89,25,27,1006,SE,1.79,0,0
89,25,27,1005,SE,4.92,0,0
88,25,27,1005,SE,6.71,0,0
101,25,27,1005,SE,8.5,0,0
106,25,27,1004,SE,10.29,0,0
119,25,27,1004,SE,12.08,0,0
116,25,26,1005,SE,13.87,0,0
127,25,26,1005,cv,0.89,0,0
136,25,26,1005,SE,0.89,0,1
120,25,26,1006,cv,0.89,0,2
109,26,28,1005,cv,1.78,0,0
106,26,28,1006,cv,2.67,0,0
84,26,30,1005,cv,3.56,0,0
75,26,31,1005,cv,4.45,0,0
80,26,31,1005,NE,0.89,0,0
76,26,31,1005,NE,2.68,0,0
79,27,32,1004,NW,3.13,0,0
33,26,31,1004,NE,4.02,0,0
25,20,29,1004,NE,4.91,0,0
25,22,29,1005,cv,0.89,0,0
29,24,28,1005,NE,0.89,0,0
28,23,27,1005,NW,1.79,0,0
35,23,26,1006,cv,0.45,0,0
37,24,26,1006,cv,0.9,0,0
33,24,26,1006,NW,1.79,0,0
31,24,24,1006,NW,4.92,0,0
43,23,24,1006,cv,0.89,0,0
37,21,23,1006,NW,1.79,0,0
21,21,22,1006,NW,5.81,0,0
15,21,22,1006,cv,0.89,0,0
10,20,21,1007,cv,1.78,0,0
21,21,22,1007,NW,1.79,0,0
23,23,25,1008,NW,3.58,0,0
40,23,27,1008,cv,0.89,0,0
46,24,29,1008,cv,1.78,0,0
49,23,29,1008,cv,2.67,0,0
52,19,31,1008,cv,4.46,0,0
46,19,32,1007,cv,5.35,0,0
45,19,32,1007,cv,7.14,0,0
48,21,34,1006,cv,8.93,0,0
52,22,33,1006,SE,1.79,0,0
56,21,32,1005,SE,5.81,0,0
57,21,32,1005,SE,9.83,0,0
39,20,31,1005,SE,12.96,0,0
32,21,29,1006,SE,14.75,0,0
38,21,28,1006,SE,16.54,0,0
38,22,27,1007,SE,18.33,0,0
34,21,27,1007,SE,21.46,0,0
41,22,25,1007,cv,0.89,0,0
37,23,25,1008,SE,0.89,0,0
43,23,24,1007,SE,2.68,0,0
53,23,24,1007,SE,4.47,0,0
57,23,24,1007,cv,0.89,0,0
72,23,23,1007,cv,1.78,0,0
85,23,23,1007,NE,1.79,0,0
89,23,23,1007,NE,2.68,0,0
94,24,24,1008,cv,0.89,0,0
100,24,26,1008,cv,1.78,0,0
116,24,28,1008,cv,2.67,0,0
120,23,29,1007,cv,3.56,0,0
108,24,31,1007,SE,1.79,0,0
89,21,31,1006,cv,0.89,0,0
70,21,32,1006,SE,1.79,0,0
55,20,32,1006,SE,4.92,0,0
55,20,31,1005,SE,8.05,0,0
58,20,31,1005,SE,11.18,0,0
52,20,31,1005,SE,12.97,0,0
60,20,30,1005,SE,16.1,0,0
72,21,29,1005,SE,17.89,0,0
97,22,27,1006,SE,19.68,0,0
97,19,27,1006,SE,22.81,0,0
94,19,26,1006,SE,25.94,0,0
76,20,25,1006,SE,27.73,0,0
85,22,24,1006,cv,0.89,0,0
93,22,24,1006,SE,1.79,0,0
89,22,24,1006,SE,3.58,0,0
105,22,24,1005,SE,5.37,0,0
108,22,23,1006,NE,0.89,0,0
114,22,23,1006,SE,1.79,0,0
116,22,23,1006,SE,3.58,0,0
118,22,24,1006,NE,1.79,0,0
112,22,25,1007,SE,1.79,0,0
124,22,25,1006,SE,3.58,0,0
136,23,27,1006,SE,6.71,0,0
137,23,27,1006,cv,0.89,0,0
138,20,28,1006,cv,1.78,0,0
127,21,28,1005,SE,1.79,0,0
88,22,27,1005,cv,0.89,0,1
79,21,27,1005,cv,1.78,0,2
67,21,27,1006,cv,2.67,0,3
NA,23,26,1005,cv,3.56,0,4
NA,20,25,1005,NW,3.13,0,5
NA,19,23,1006,NW,4.92,0,6
NA,21,23,1006,NW,8.94,0,7
NA,19,22,1007,NW,13.86,0,8
NA,19,22,1006,NW,17.88,0,9
NA,20,21,1006,NW,23.69,0,10
NA,20,20,1006,NW,28.61,0,11
NA,20,20,1006,NW,33.53,0,12
NA,20,20,1006,NW,36.66,0,13
NA,20,20,1006,NW,39.79,0,14
NA,20,20,1005,NW,41.58,0,15
NA,20,20,1006,NW,43.37,0,0
NA,20,20,1005,NW,46.5,0,0
NA,20,21,1005,NW,49.63,0,0
NA,21,22,1005,NW,52.76,0,0
NA,22,25,1005,NE,1.79,0,0
NA,22,27,1005,NW,1.79,0,0
NA,22,27,1005,SE,3.13,0,0
NA,22,27,1005,SE,6.26,0,0
NA,22,29,1004,SE,8.05,0,0
NA,21,29,1004,SE,11.18,0,0
NA,21,29,1004,SE,15.2,0,0
NA,22,28,1004,SE,18.33,0,0
NA,21,28,1004,SE,22.35,0,0
NA,21,27,1005,SE,25.48,0,0
NA,21,26,1005,SE,28.61,0,0
NA,21,25,1006,SE,32.63,0,0
NA,21,25,1007,SE,37.55,0,0
NA,20,24,1008,SE,42.47,0,0
NA,21,22,1009,cv,0.89,0,2
NA,21,22,1009,cv,1.78,0,3
NA,21,22,1009,SE,3.13,0,4
NA,21,22,1009,NW,1.79,0,0
NA,21,22,1009,NW,3.58,0,0
NA,21,21,1009,NW,6.71,0,0
NA,21,21,1009,NW,9.84,0,0
NA,20,21,1010,NW,12.97,0,0
NA,21,22,1010,NW,16.1,0,0
NA,19,24,1010,NW,21.02,0,0
NA,20,26,1010,NW,25.04,0,0
NA,20,28,1010,NW,29.06,0,0
13,16,28,1010,NE,3.13,0,0
13,13,29,1010,NE,6.26,0,0
13,12,29,1009,NE,8.05,0,0
14,12,29,1008,SE,1.79,0,0
14,14,29,1008,SE,3.58,0,0
15,14,29,1008,SE,6.71,0,0
21,14,28,1008,SE,8.5,0,0
26,16,27,1008,SE,12.52,0,0
32,16,26,1008,SE,15.65,0,0
33,18,22,1009,cv,0.89,0,0
38,18,21,1009,SE,1.79,0,0
46,19,22,1009,SE,3.58,0,0
47,19,20,1009,SE,4.47,0,0
NA,19,21,1008,SE,6.26,0,0
50,19,20,1008,SE,7.15,0,0
67,19,20,1008,NE,1.79,0,0
71,19,20,1008,NE,2.68,0,0
72,18,19,1008,NE,3.57,0,0
68,18,19,1007,cv,0.89,0,0
66,18,19,1008,cv,1.78,0,0
71,19,20,1007,cv,2.67,0,0
73,19,21,1008,NE,1.79,0,0
84,20,22,1007,SE,1.79,0,0
104,20,24,1007,SE,3.58,0,0
76,18,26,1007,SE,6.71,0,0
47,16,25,1007,SE,10.73,0,0
42,13,24,1006,SE,14.75,0,1
27,13,24,1006,SE,19.67,0,0
37,14,24,1006,SE,26.82,0,0
42,14,23,1006,SE,31.74,0,0
52,15,23,1005,SE,36.66,0,0
50,15,22,1006,SE,40.68,0,0
27,14,21,1006,SE,44.7,0,0
31,15,21,1006,SE,47.83,0,0
33,15,20,1006,SE,49.62,0,0
42,16,20,1006,SE,51.41,0,0
40,17,20,1006,SE,53.2,0,0
48,16,19,1006,SE,54.99,0,0
57,16,18,1006,cv,0.89,0,0
59,17,18,1005,cv,1.78,0,0
68,17,17,1005,SE,0.89,0,0
69,17,17,1005,cv,0.89,0,0
67,17,17,1005,NE,0.89,0,0
73,17,17,1006,cv,0.45,0,0
71,19,19,1006,NW,0.89,0,0
70,18,22,1006,NW,4.02,0,0
72,19,24,1007,NW,5.81,0,0
63,19,25,1007,NE,1.79,0,0
59,19,27,1007,NE,3.58,0,0
45,19,29,1007,NW,3.13,0,0
26,19,30,1006,NE,3.13,0,0
14,18,30,1006,NE,4.92,0,0
16,19,32,1006,NW,1.79,0,0
25,18,31,1006,cv,0.89,0,0
20,17,32,1007,cv,1.78,0,0
23,19,28,1007,SE,1.79,0,0
31,18,28,1007,SE,5.81,0,0
45,18,27,1008,SE,9.83,0,0
80,18,25,1009,SE,11.62,0,0
67,18,26,1009,SE,15.64,0,0
89,19,23,1010,SE,16.53,0,0
91,20,22,1010,SE,18.32,0,0
90,20,21,1010,cv,0.89,0,0
96,20,22,1010,SE,1.79,0,0
88,20,21,1010,cv,0.89,0,0
86,20,21,1010,SE,1.79,0,0
65,19,20,1011,NE,0.89,0,0
83,20,20,1012,NE,1.78,0,0
97,20,22,1012,cv,0.89,0,0
108,21,24,1012,cv,1.78,0,0
96,22,26,1012,NE,1.79,0,0
102,22,28,1012,cv,0.89,0,0
78,22,29,1012,cv,1.78,0,0
60,22,29,1011,cv,3.57,0,0
52,19,31,1010,SE,4.02,0,0
53,17,30,1010,SE,8.04,0,0
NA,17,31,1009,SE,12.06,0,0
NA,19,30,1009,SE,16.98,0,0
41,18,29,1009,SE,21.9,0,0
64,19,29,1009,SE,25.92,0,0
67,19,27,1009,SE,29.94,0,0
64,19,26,1009,SE,33.07,0,0
53,19,26,1010,SE,34.86,0,0
73,19,25,1010,SE,37.99,0,0
77,19,25,1010,SE,42.91,0,0
70,18,24,1010,SE,46.04,0,0
67,18,24,1009,SE,49.17,0,0
64,19,23,1009,SE,50.96,0,0
77,20,22,1009,SE,54.09,0,0
78,20,22,1009,SE,58.11,0,0
96,20,22,1009,SE,59.9,0,0
112,20,22,1009,SE,61.69,0,0
119,21,23,1009,cv,0.89,0,0
123,21,23,1009,SE,1.79,0,0
129,22,24,1009,SE,3.58,0,0
143,22,25,1009,SE,5.37,0,0
146,23,27,1008,SE,8.5,0,0
146,23,27,1008,SE,10.29,0,0
139,23,27,1008,SE,12.08,0,0
118,23,29,1007,SE,15.21,0,0
NA,22,29,1006,SE,20.13,0,0
130,22,28,1006,SE,24.15,0,0
144,21,28,1006,SE,29.07,0,0
147,22,27,1006,SE,33.09,0,0
161,22,26,1006,SE,37.11,0,0
148,22,26,1006,SE,41.13,0,0
145,22,26,1007,SE,45.15,0,0
166,22,26,1007,SE,48.28,0,0
185,22,25,1007,SE,51.41,0,0
206,22,25,1007,SE,55.43,0,1
192,23,24,1006,SE,58.56,0,2
202,23,24,1007,SE,62.58,0,3
198,23,24,1007,SE,64.37,0,4
186,23,23,1006,SE,66.16,0,0
153,22,23,1007,SE,67.95,0,0
140,22,23,1007,SE,69.74,0,0
153,22,23,1007,SE,71.53,0,0
182,22,24,1007,SE,73.32,0,0
182,23,25,1007,SE,75.11,0,0
190,23,26,1007,cv,0.89,0,0
NA,23,26,1007,cv,1.78,0,0
NA,23,27,1006,SE,1.79,0,0
NA,23,27,1006,SE,3.58,0,0
NA,23,27,1006,SE,5.37,0,0
NA,23,26,1006,SE,7.16,0,1
NA,24,26,1006,cv,0.89,0,2
NA,24,25,1006,NE,1.79,0,3
NA,22,24,1005,SE,1.79,0,0
NA,23,23,1005,cv,0.89,0,0
NA,22,23,1006,cv,1.78,0,0
NA,22,23,1007,SE,0.89,0,0
NA,23,23,1007,SE,1.78,0,0
NA,22,22,1007,cv,0.89,0,0
NA,22,22,1007,NW,3.13,0,0
NA,21,21,1006,NW,4.92,0,0
NA,21,22,1007,NE,1.79,0,0
NA,21,21,1007,cv,0.89,0,0
NA,20,20,1007,SE,0.89,0,0
NA,18,18,1007,cv,0.89,0,0
NA,19,19,1008,NW,0.89,0,0
NA,21,21,1008,NW,2.68,0,0
NA,22,22,1008,cv,0.89,0,0
NA,19,27,1008,NE,3.13,0,0
NA,16,28,1008,NE,7.15,0,0
NA,17,29,1008,NE,8.94,0,0
NA,16,30,1007,SE,1.79,0,0
NA,15,31,1006,SE,4.92,0,0
NA,15,31,1006,cv,1.79,0,0
NA,17,31,1005,SE,1.79,0,0
NA,20,30,1005,SE,5.81,0,0
NA,19,30,1005,SE,9.83,0,0
NA,20,29,1004,SE,12.96,0,0
NA,19,28,1004,SE,16.09,0,0
NA,20,25,1005,SE,17.88,0,0
NA,22,24,1005,SE,19.67,0,0
NA,22,23,1006,SE,20.56,0,0
NA,22,24,1006,SE,22.35,0,0
NA,23,24,1006,SE,24.14,0,0
NA,23,24,1005,SE,25.93,0,0
NA,23,24,1005,SE,29.06,0,0
NA,23,23,1005,SE,30.85,0,0
NA,22,23,1005,SE,32.64,0,0
NA,22,23,1005,NE,0.89,0,0
NA,22,23,1005,SE,1.79,0,0
NA,23,23,1005,SE,3.58,0,0
NA,23,24,1006,SE,5.37,0,0
NA,23,24,1006,NE,3.13,0,0
NA,24,27,1006,SE,1.79,0,0
NA,23,28,1006,cv,0.89,0,0
NA,24,29,1005,NE,1.79,0,0
NA,24,30,1005,cv,0.89,0,0
NA,23,30,1004,NE,1.79,0,0
NA,23,31,1004,cv,0.89,0,0
NA,23,29,1004,cv,1.78,0,0
NA,20,24,1005,NE,1.79,0,1
NA,21,23,1006,cv,0.89,0,0
NA,20,24,1006,NE,3.13,0,0
NA,18,24,1008,NE,6.26,0,0
NA,15,25,1008,NE,11.18,0,0
NA,17,23,1009,NW,3.13,0,0
NA,16,23,1009,NW,6.26,0,0
NA,14,23,1010,NW,11.18,0,0
NA,11,23,1010,NW,14.31,0,0
NA,11,22,1011,NW,17.44,0,0
NA,11,21,1012,NW,20.57,0,0
NA,12,20,1012,NW,22.36,0,0
NA,11,18,1012,NW,25.49,0,0
NA,10,19,1013,NW,28.62,0,0
NA,13,22,1014,NW,30.41,0,0
NA,13,24,1014,NW,33.54,0,0
NA,12,25,1015,NW,37.56,0,0
NA,12,26,1015,NE,3.13,0,0
NA,10,27,1015,NE,6.26,0,0
NA,9,27,1014,NE,10.28,0,0
3,7,27,1014,cv,3.13,0,0
5,10,29,1013,cv,4.92,0,0
8,8,29,1013,cv,8.05,0,0
8,9,28,1013,cv,9.84,0,0
12,7,28,1012,SE,3.13,0,0
5,10,26,1012,SE,8.05,0,0
20,11,24,1013,SE,11.18,0,0
23,13,21,1013,SE,12.97,0,0
28,15,20,1014,SE,14.76,0,0
25,15,19,1014,cv,0.89,0,0
29,15,19,1014,cv,1.78,0,0
36,15,17,1015,NE,1.79,0,0
42,15,16,1015,NW,3.13,0,0
24,14,16,1015,cv,0.89,0,0
10,13,15,1016,NW,1.79,0,0
9,12,15,1016,NW,3.58,0,0
13,12,15,1017,NE,1.79,0,0
15,12,14,1018,NW,3.13,0,0
21,11,19,1018,NW,7.15,0,0
21,8,23,1018,NW,10.28,0,0
13,7,24,1018,cv,0.89,0,0
13,5,25,1018,cv,1.78,0,0
9,5,26,1018,cv,2.67,0,0
6,3,27,1017,cv,3.56,0,0
8,1,27,1016,NE,1.79,0,0
11,4,28,1015,SE,3.13,0,0
17,3,28,1015,SE,6.26,0,0
22,2,28,1014,SE,11.18,0,0
24,5,27,1014,SE,15.2,0,0
22,6,26,1013,SE,19.22,0,0
23,7,24,1014,SE,23.24,0,0
17,10,22,1015,SE,26.37,0,0
29,13,20,1015,SE,28.16,0,0
35,15,19,1016,cv,0.89,0,0
36,13,18,1016,SE,1.79,0,0
40,13,17,1016,SE,3.58,0,0
47,13,17,1016,SE,5.37,0,0
63,14,16,1016,SE,7.16,0,0
67,13,16,1016,cv,0.89,0,0
81,13,17,1015,SE,1.79,0,0
87,12,14,1015,NE,1.79,0,0
82,13,15,1016,cv,0.89,0,0
84,14,17,1016,cv,1.78,0,0
91,14,19,1016,cv,2.67,0,0
98,15,21,1016,SE,1.79,0,0
100,15,24,1016,cv,0.89,0,0
105,16,26,1015,cv,1.78,0,0
110,15,27,1015,SE,3.13,0,0
97,16,28,1014,cv,1.79,0,0
88,17,29,1013,SE,3.13,0,0
70,15,29,1013,SE,7.15,0,0
65,16,29,1012,SE,12.07,0,0
77,15,29,1012,SE,16.09,0,0
76,16,27,1012,SE,21.01,0,0
69,15,26,1013,SE,25.93,0,0
65,16,24,1013,SE,27.72,0,0
66,17,23,1014,SE,29.51,0,0
62,16,21,1014,SE,31.3,0,0
63,17,20,1014,cv,0.89,0,0
66,17,20,1014,SE,0.89,0,0
71,17,19,1014,SE,2.68,0,0
73,17,18,1014,cv,0.89,0,0
81,17,18,1013,cv,1.78,0,0
88,17,18,1014,cv,2.67,0,0
101,16,17,1014,NE,0.89,0,0
110,17,17,1014,NE,1.78,0,0
110,18,19,1015,NE,2.67,0,0
124,18,21,1015,cv,0.89,0,0
143,18,23,1015,cv,1.78,0,0
156,18,25,1015,cv,2.67,0,0
125,16,27,1015,cv,4.46,0,0
65,11,29,1014,SE,4.02,0,0
66,11,29,1013,SE,8.04,0,0
62,10,30,1013,SE,12.06,0,0
59,10,30,1012,SE,15.19,0,0
52,11,29,1012,SE,19.21,0,0
56,11,29,1012,SE,23.23,0,0
50,12,27,1012,SE,27.25,0,0
59,13,25,1012,SE,29.04,0,0
71,14,22,1012,SE,30.83,0,0
80,16,21,1013,cv,0.89,0,0
84,17,20,1013,SE,1.79,0,0
103,16,20,1013,SE,4.92,0,0
90,16,21,1013,SE,8.05,0,0
104,16,20,1013,SE,9.84,0,0
104,16,19,1013,SE,11.63,0,0
102,16,18,1013,SE,13.42,0,0
108,16,18,1013,SE,15.21,0,0
117,16,17,1013,cv,0.89,0,0
143,16,17,1013,NE,0.89,0,0
143,17,19,1013,cv,0.89,0,0
149,17,21,1013,cv,1.78,0,0
146,18,23,1013,cv,2.67,0,0
154,18,25,1013,cv,3.56,0,0
151,17,27,1013,cv,4.45,0,0
149,17,27,1012,SE,1.79,0,0
126,17,28,1012,cv,1.79,0,0
128,15,29,1011,SE,4.02,0,0
120,14,29,1011,SE,7.15,0,0
118,15,29,1010,SE,11.17,0,0
117,16,28,1010,SE,15.19,0,0
123,16,27,1010,SE,18.32,0,0
131,17,25,1010,SE,21.45,0,0
127,17,24,1011,SE,23.24,0,0
121,17,24,1011,SE,25.03,0,0
113,17,23,1011,SE,26.82,0,0
114,19,22,1011,SE,27.71,0,0
120,18,21,1011,SE,28.6,0,0
133,18,20,1011,cv,0.89,0,0
140,18,21,1011,SE,1.79,0,0
151,18,20,1011,cv,0.89,0,0
178,18,20,1011,cv,1.78,0,0
174,18,20,1011,cv,2.67,0,0
180,18,19,1011,cv,3.56,0,0
185,18,20,1012,cv,4.45,0,0
180,19,23,1012,NW,1.79,0,0
169,19,25,1012,SE,1.79,0,0
153,18,26,1011,SE,3.58,0,0
158,18,26,1011,SE,5.37,0,0
160,19,29,1011,SE,8.5,0,0
161,17,29,1010,SE,12.52,0,0
159,18,29,1009,SE,16.54,0,0
146,17,29,1009,SE,19.67,0,0
145,19,29,1009,SE,23.69,0,0
156,19,29,1009,SE,26.82,0,0
166,19,27,1009,SE,28.61,0,0
172,19,26,1009,SE,31.74,0,0
149,20,26,1010,SE,34.87,0,0
140,20,25,1010,SE,38,0,0
134,20,25,1010,SE,41.13,0,0
128,21,24,1010,SE,42.92,0,0
125,21,24,1010,cv,0.89,0,0
102,22,24,1010,SE,1.79,0,0
93,22,24,1010,cv,0.89,0,0
93,22,24,1010,SE,1.79,0,1
93,22,23,1010,SE,3.58,0,2
71,22,23,1010,cv,0.89,0,3
74,22,23,1010,cv,1.78,0,0
81,22,23,1010,SE,1.79,0,0
80,22,23,1010,SE,3.58,0,0
73,22,24,1010,SE,5.37,0,0
56,22,25,1010,cv,0.89,0,0
48,22,26,1010,SE,1.79,0,0
46,21,28,1009,SE,3.58,0,0
47,21,28,1009,SE,5.37,0,0
48,22,29,1009,SE,7.16,0,0
44,22,29,1008,SE,10.29,0,0
62,21,29,1008,SE,13.42,0,0
59,21,28,1008,SE,16.55,0,0
56,22,27,1008,SE,20.57,0,0
56,21,25,1008,SE,22.36,0,0
43,22,25,1009,SE,25.49,0,0
49,22,24,1009,SE,27.28,0,0
54,22,24,1009,SE,29.07,0,0
55,22,24,1008,SE,30.86,0,0
68,22,24,1008,SE,32.65,0,0
64,22,23,1008,cv,0.89,0,0
68,22,23,1007,cv,1.78,0,0
72,22,23,1007,SE,1.79,0,0
80,22,22,1006,cv,0.45,0,0
83,21,21,1006,NE,0.89,0,0
83,22,22,1006,NW,1.79,0,0
83,22,22,1006,NW,3.58,0,0
92,22,24,1006,cv,0.89,0,0
83,22,26,1005,NW,3.13,0,0
76,22,28,1004,NE,1.79,0,0
88,21,29,1003,cv,0.89,0,0
80,21,31,1002,NE,1.79,0,0
78,21,32,1001,cv,1.79,0,0
64,19,33,1000,cv,2.68,0,0
57,20,33,999,NE,1.79,0,0
55,19,33,999,SE,1.79,0,0
56,17,34,998,NW,3.13,0,0
75,19,32,998,SE,3.13,0,0
105,21,31,998,SE,7.15,0,0
115,22,28,999,SE,8.94,0,0
118,23,26,1000,cv,0.89,0,0
128,23,25,1000,cv,1.78,0,0
145,23,25,1000,SE,3.13,0,0
154,23,26,1000,SE,6.26,0,0
157,23,24,1001,cv,0.89,0,0
161,23,24,1001,SE,0.89,0,0
143,22,23,1002,NW,1.79,0,0
153,22,23,1002,NW,3.58,0,0
149,21,23,1003,NW,5.37,0,0
115,21,22,1004,NW,7.16,0,0
64,22,23,1004,NW,10.29,0,0
61,21,27,1005,NW,14.31,0,0
42,20,30,1006,NW,19.23,0,0
41,18,31,1006,NE,3.13,0,0
35,17,33,1006,NW,4.02,0,0
29,17,34,1006,NW,8.04,0,0
